접근수단,시군구_격자,행정동_격자,중분류,평균_H3SFCA,중앙값_H3SFCA,격자수,평균_접근가능가맹점수
도보,양천구,목5동,문화체험,0.017943467343869014,0.023621634566070672,117,1.0427350427350428
도보,양천구,목5동,영상,0.015055384010755695,0.014033019283336591,11,1.5454545454545454
도보,양천구,목5동,음악,0.00036738838725111904,0.00036738838725111904,1,1.0
도보,양천구,목5동,체육시설,0.011233071303436936,0.0017167096396214724,40,1.525
도보,양천구,목5동,체육용품,0.014805542341895182,0.020045229117246884,120,1.0333333333333334
도보,양천구,신월1동,도서,0.00042799619953229746,0.00031353721858980946,52,1.2115384615384615
도보,양천구,신월1동,문화체험,0.0007242277641824574,0.0005056186668940372,51,1.9019607843137254
도보,양천구,신월1동,체육시설,0.0016438894879310616,0.0016381556651592455,60,5.483333333333333
도보,양천구,신월1동,체육용품,0.0005843275909230152,0.0005168031521311571,62,2.096774193548387
도보,양천구,신월2동,도서,0.0008537836371847185,0.0008605766087658104,47,1.7872340425531914
도보,양천구,신월2동,문화체험,0.0010170750599754993,0.0008982359149111428,60,1.4833333333333334
도보,양천구,신월2동,체육시설,0.0018468193509518637,0.0016396715961860342,58,2.3793103448275863
도보,양천구,신월2동,체육용품,0.0007696860202120264,0.0007375720156021185,41,1.3658536585365855
도보,양천구,신월3동,도서,0.0009760020181803507,0.0010269608489180846,14,1.0
도보,양천구,신월3동,문화체험,0.0008012313200175161,0.0008221973983608407,73,2.2054794520547945
도보,양천구,신월3동,체육시설,0.001954739449242344,0.0018726410371534222,83,4.072289156626506
도보,양천구,신월3동,체육용품,0.0009534200669474673,0.0007257028430121884,46,1.4565217391304348
도보,양천구,신월4동,도서,0.0008356566947471247,0.000835595530623926,43,1.9767441860465116
도보,양천구,신월4동,문화체험,0.001668731055761681,0.0009100840192154135,45,1.9111111111111112
도보,양천구,신월4동,체육시설,0.0015100294710516677,0.0014760564614825313,47,3.0851063829787235
도보,양천구,신월4동,체육용품,0.0007391296522668952,0.0007430408728289534,47,1.9361702127659575
도보,양천구,신월5동,도서,0.0009464342360722856,0.0009601218718572598,56,1.75
도보,양천구,신월5동,문화체험,0.0007837311510313903,0.0007582051265278438,53,1.490566037735849
도보,양천구,신월5동,체육시설,0.0028332358179477316,0.002647486211833785,57,7.017543859649122
도보,양천구,신월5동,체육용품,0.0011722244059180573,0.0010651235173144273,56,1.7321428571428572
도보,양천구,신월6동,도서,0.000911622369742227,0.0008452438151255647,36,1.5
도보,양천구,신월6동,문화체험,0.0009091062903335908,0.0009100840192154135,28,1.0357142857142858
도보,양천구,신월6동,체육시설,0.002254917015905162,0.0022796643980112366,42,3.119047619047619
도보,양천구,신월6동,체육용품,0.0007903354196077495,0.0007443065343191338,13,1.5384615384615385
도보,양천구,신월7동,도서,0.0008366755613019519,0.0008369408917563233,35,1.3142857142857143
도보,양천구,신월7동,문화체험,0.0005861910827300651,0.000556349465612382,70,1.0
도보,양천구,신월7동,체육시설,0.0018692605871461062,0.0018010274438064156,77,3.0
도보,양천구,신월7동,체육용품,0.0007481337457232637,0.0007486940512889111,33,1.3333333333333333
도보,양천구,신정1동,도서,0.002723562418341262,0.0028649331120015964,76,2.6052631578947367
도보,양천구,신정1동,문화체험,0.0024833800836966497,0.0019367963279030788,76,2.3684210526315788
도보,양천구,신정1동,영상,0.0012815759552952683,0.0012815759552952683,1,1.0
도보,양천구,신정1동,음악,0.0004762139502301403,0.0004762139502301403,14,1.0
도보,양천구,신정1동,체육시설,0.003653139322655126,0.004076760349382976,74,4.0
도보,양천구,신정1동,체육용품,0.0018802925896865316,0.0017965078080421425,73,2.671232876712329
도보,양천구,신정2동,도서,0.0031574366082775143,0.0033771558194611033,37,1.6756756756756757
도보,양천구,신정2동,문화체험,0.0022262468833998852,0.0020475695933313146,26,1.1923076923076923
도보,양천구,신정2동,영상,0.0027170969986192953,0.0027170969986192953,2,1.0
도보,양천구,신정2동,음악,0.001359086027604102,0.001359086027604102,18,1.0
도보,양천구,신정2동,체육시설,0.002341767046473336,0.0025099490967032323,51,2.372549019607843
도보,양천구,신정2동,체육용품,0.0016324082803133811,0.0016223060782116932,45,1.8222222222222222
도보,양천구,신정3동,도서,0.0013024876098552643,0.0010951229506715827,150,1.3733333333333333
도보,양천구,신정3동,문화체험,0.001119372754169986,0.0009234514636692378,144,1.7361111111111112
도보,양천구,신정3동,영상,0.0012815759552952683,0.0012815759552952683,40,1.0
도보,양천구,신정3동,체육시설,0.0017504460296615073,0.0017882760679315576,154,2.220779220779221
도보,양천구,신정3동,체육용품,0.0012581069735773816,0.0012910721195020947,60,1.9
도보,양천구,신정4동,도서,0.0014953368573396872,0.0012481575486753028,87,2.425287356321839
도보,양천구,신정4동,문화체험,0.0018385580904962322,0.001616225252736976,99,3.6464646464646466
도보,양천구,신정4동,음악,0.0004762139502301403,0.0004762139502301403,76,1.0
도보,양천구,신정4동,체육시설,0.002541984818135023,0.002736169445256528,99,5.2727272727272725
도보,양천구,신정4동,체육용품,0.0012520406974882551,0.001158036963566088,91,2.2967032967032965
도보,양천구,신정6동,도서,0.0026328372877447892,0.0026231600236781712,82,1.5975609756097562
도보,양천구,신정6동,문화체험,0.0027037449207513225,0.0026229676891848476,80,1.6625
도보,양천구,신정6동,음악,0.001359086027604102,0.001359086027604102,9,1.0
도보,양천구,신정6동,체육시설,0.003141740077545926,0.002893105433305041,67,1.7611940298507462
도보,양천구,신정6동,체육용품,0.002492884504482355,0.0025568798301307378,61,1.2950819672131149
도보,양천구,신정7동,도서,0.002292885428893597,0.0020445078559951685,45,1.2222222222222223
도보,양천구,신정7동,문화체험,0.0015943495267011104,0.0016251142292019064,92,1.423913043478261
도보,양천구,신정7동,체육시설,0.0036869059061683334,0.0024739874595122147,101,3.089108910891089
도보,양천구,신정7동,체육용품,0.0020995164133980767,0.0012236769449976823,22,1.0909090909090908
도보,영등포구,당산1동,도서,0.002027899155214828,0.0016366780883989257,71,1.676056338028169
도보,영등포구,당산1동,문화체험,0.0035461189217144756,0.0022099292066066214,71,2.4225352112676055
도보,영등포구,당산1동,영상,0.003578361959800129,0.003578361959800129,6,1.0
도보,영등포구,당산1동,음악,0.000954963928189366,0.000954963928189366,9,1.0
도보,영등포구,당산1동,체육시설,0.0069581831187210145,0.007932316243614294,76,5.947368421052632
도보,영등포구,당산1동,체육용품,0.0017317435654873896,0.0016116522398093457,61,1.4426229508196722
도보,영등포구,당산2동,도서,0.004205656930661463,0.004325584197791652,80,1.8375
도보,영등포구,당산2동,문화체험,0.0040332334794827805,0.0048080656484782505,68,1.8088235294117647
도보,영등포구,당산2동,영상,0.003914933206229545,0.003914933206229545,14,1.0
도보,영등포구,당산2동,체육시설,0.006272246583782526,0.0077561000934370464,73,3.712328767123288
도보,영등포구,당산2동,체육용품,0.002145238278736619,0.0009000631968240918,46,1.0
도보,영등포구,대림1동,도서,0.0007700199041452687,0.0006707810156799344,45,1.2222222222222223
도보,영등포구,대림1동,문화체험,0.0010687047240955036,0.000983381731996039,50,1.64
도보,영등포구,대림1동,영상,0.0014961550463050929,0.0014961550463050929,8,1.0
도보,영등포구,대림1동,체육시설,0.0021480611086534445,0.0020982960864789706,50,4.04
도보,영등포구,대림1동,체육용품,0.0014934834301668155,0.001593566577802586,50,2.44
도보,영등포구,대림2동,도서,0.0017385977145969328,0.0015799258383115337,36,1.5
도보,영등포구,대림2동,문화체험,0.0012325870715719407,0.0011637932772545214,51,1.4509803921568627
도보,영등포구,대림2동,영상,0.0014961550463050929,0.0014961550463050929,9,1.0
도보,영등포구,대림2동,음악,0.0007991586399226127,0.0007991586399226127,7,1.0
도보,영등포구,대림2동,체육시설,0.0023352152900368854,0.0017993517437789185,48,1.8125
도보,영등포구,대림2동,체육용품,0.0019832069958727544,0.0018339422840800254,52,2.576923076923077
도보,영등포구,대림3동,도서,0.001243225667357281,0.0008914461644611425,83,1.0481927710843373
도보,영등포구,대림3동,문화체험,0.0009692668880060408,0.0009534541615762505,27,1.0
도보,영등포구,대림3동,영상,0.002529901183025595,0.002529901183025595,6,1.0
도보,영등포구,대림3동,체육시설,0.002283743555748911,0.0021753107879953788,89,2.5842696629213484
도보,영등포구,대림3동,체육용품,0.0020855672635118113,0.0018840961521521854,67,2.074626865671642
도보,영등포구,도림동,도서,0.005412333222351735,0.005412333222351735,1,1.0
도보,영등포구,도림동,문화체험,0.0015460446170380239,0.0008606773806348687,52,1.1538461538461537
도보,영등포구,도림동,영상,0.003309312178919557,0.002529901183025595,4,1.0
도보,영등포구,도림동,체육시설,0.002408639221226944,0.002581612719955787,59,4.508474576271187
도보,영등포구,도림동,체육용품,0.001022546488778039,0.0010715477004476235,58,2.0172413793103448
도보,영등포구,문래동,도서,0.005764921972463332,0.0048852225198717965,95,1.4947368421052631
도보,영등포구,문래동,문화체험,0.014088649894829013,0.016006298658935287,105,2.1142857142857143
도보,영등포구,문래동,영상,0.004302170544058731,0.003578361959800129,29,1.1724137931034482
도보,영등포구,문래동,음악,0.0009549639281893659,0.000954963928189366,5,1.0
도보,영등포구,문래동,체육시설,0.00866054325020347,0.006205997545783527,116,1.6896551724137931
도보,영등포구,문래동,체육용품,0.0022886141476614343,0.0024949251104449443,62,1.2903225806451613
도보,영등포구,신길1동,도서,0.001644157365466187,0.001650554389658698,29,1.6551724137931034
도보,영등포구,신길1동,문화체험,0.0006665911561584156,0.0005994819114178243,49,1.4285714285714286
도보,영등포구,신길1동,체육시설,0.0022050882552896033,0.0017359797562000125,52,2.1538461538461537
도보,영등포구,신길1동,체육용품,0.0007863042992348182,0.0007750688534335504,35,1.2
도보,영등포구,신길3동,도서,0.0005480082263297325,0.0005167865955905134,24,1.0
도보,영등포구,신길3동,문화체험,0.0006297814182972161,0.0005262891881845208,48,1.4583333333333333
도보,영등포구,신길3동,체육시설,0.0015405884967389849,0.00159096124049101,50,3.4
도보,영등포구,신길3동,체육용품,0.0009176645378102006,0.00092753456616695,45,2.1555555555555554
도보,영등포구,신길4동,도서,0.0005167865955905134,0.0005167865955905134,21,1.0
도보,영등포구,신길4동,문화체험,0.0005555448146145606,0.0005063816276989803,31,1.064516129032258
도보,영등포구,신길4동,체육시설,0.0007422361713427594,0.0006536949551920674,33,1.3333333333333333
도보,영등포구,신길4동,체육용품,0.000782778073985033,0.0007750688534335504,13,1.3076923076923077
도보,영등포구,신길5동,도서,0.0006367774314773369,0.0005525706091470768,39,1.1794871794871795
도보,영등포구,신길5동,문화체험,0.0010055817209149486,0.001028067149557257,49,1.6734693877551021
도보,영등포구,신길5동,체육시설,0.001707578197413472,0.001699118791594619,50,3.02
도보,영등포구,신길5동,체육용품,0.0010373275413317255,0.0009361958350603583,49,1.346938775510204
도보,영등포구,신길6동,도서,0.0010708057976554547,0.0006707810156799344,48,1.3958333333333333
도보,영등포구,신길6동,문화체험,0.0014811441822990784,0.0017302407803452032,47,1.574468085106383
도보,영등포구,신길6동,체육시설,0.002223631489964928,0.002395145098644175,58,2.2586206896551726
도보,영등포구,신길6동,체육용품,0.001003871029642995,0.000991323098274866,43,1.4186046511627908
도보,영등포구,신길7동,도서,0.0012614355934960307,0.0015116516174005694,37,1.4324324324324325
도보,영등포구,신길7동,문화체험,0.0013897635614634311,0.0013163084034817486,45,1.8888888888888888
도보,영등포구,신길7동,체육시설,0.0024861918548770056,0.0018708668402468728,51,2.627450980392157
도보,영등포구,신길7동,체육용품,0.0009606429992445604,0.000950378528519118,42,1.6428571428571428
도보,영등포구,양평1동,도서,0.0022708290341602673,0.0015605593350843051,28,1.1071428571428572
도보,영등포구,양평1동,문화체험,0.0022099292066066214,0.0022099292066066214,5,1.0
도보,영등포구,양평1동,영상,0.0027170969986192953,0.0027170969986192953,1,1.0
도보,영등포구,양평1동,음악,0.001359086027604102,0.001359086027604102,2,1.0
도보,영등포구,양평1동,체육시설,0.0076998875120907135,0.004688610967586401,52,2.9038461538461537
도보,영등포구,양평1동,체육용품,0.002553738536236488,0.002545966818459237,68,1.6911764705882353
도보,영등포구,양평2동,도서,0.009427272051556227,0.007447168835846187,21,1.2380952380952381
도보,영등포구,양평2동,문화체험,0.0054665764316540345,0.0047348460069426175,79,1.2531645569620253
도보,영등포구,양평2동,영상,0.003914933206229545,0.003914933206229545,60,1.0
도보,영등포구,양평2동,체육시설,0.008168075817316616,0.008249194339098015,82,2.207317073170732
도보,영등포구,양평2동,체육용품,0.004763672948379786,0.003914697605664948,76,1.0
도보,영등포구,여의동,도서,0.07014213846773777,0.08591063048318535,243,1.4814814814814814
도보,영등포구,여의동,문화체험,0.013907333195229138,0.011335538643076147,138,1.2536231884057971
도보,영등포구,여의동,영상,0.04561250912686445,0.04561250912686445,97,1.0
도보,영등포구,여의동,체육시설,0.06460866636522242,0.022481382322365278,216,1.7268518518518519
도보,영등포구,여의동,체육용품,0.015034119926725834,0.01541612145996642,38,1.0
도보,영등포구,영등포동,도서,0.0037718048808258733,0.003064059663772508,121,2.322314049586777
도보,영등포구,영등포동,문화체험,0.0017113144805869414,0.0017233271713843687,81,2.123456790123457
도보,영등포구,영등포동,영상,0.003121531070528579,0.0031096868030436537,60,1.65
도보,영등포구,영등포동,음악,0.000954963928189366,0.000954963928189366,85,1.0
도보,영등포구,영등포동,체육시설,0.005215112060096607,0.004965793019362292,130,4.7384615384615385
도보,영등포구,영등포동,체육용품,0.0013602179523539708,0.0015249327179539685,115,1.5478260869565217
도보,영등포구,영등포본동,도서,0.006651347801344974,0.00686169590678664,8,2.5
도보,영등포구,영등포본동,문화체험,0.0020328504740540028,0.0005994819114178243,35,1.0857142857142856
도보,영등포구,영등포본동,영상,0.0028755203789980776,0.002884323662778272,8,1.875
도보,영등포구,영등포본동,음악,0.000954963928189366,0.000954963928189366,6,1.0
도보,영등포구,영등포본동,체육시설,0.0033587981936621415,0.0016530249435309985,58,2.4482758620689653
도보,영등포구,영등포본동,체육용품,0.0009072645414654689,0.0007970930318143164,36,1.5
도보,용산구,남영동,도서,0.0042840972795421435,0.0015205935839462201,66,2.1363636363636362
도보,용산구,남영동,문화체험,0.002193213629492326,0.0014863853685238536,38,1.868421052631579
도보,용산구,남영동,영상,0.002512926374846734,0.0025129238207759344,5,2.0
도보,용산구,남영동,체육시설,0.0017141027668290119,0.001782164012303671,25,1.0
도보,용산구,남영동,체육용품,0.005405300538337288,0.005405300538337288,1,1.0
도보,용산구,보광동,도서,0.001880049033740647,0.0016888819545411448,58,2.2241379310344827
도보,용산구,보광동,문화체험,0.0013973285634498608,0.000905396437004724,61,1.3278688524590163
도보,용산구,보광동,체육시설,0.0008450916487878512,0.000719476002222409,50,1.0
도보,용산구,보광동,체육용품,0.000870002125680489,0.000870002125680489,27,1.0
도보,용산구,서빙고동,도서,0.004708707509665818,0.004732428309434542,86,1.4069767441860466
도보,용산구,서빙고동,문화체험,0.00810135898335541,0.008810511834842326,63,1.873015873015873
도보,용산구,서빙고동,음악,0.011189356567883417,0.011189356567883417,30,1.0
도보,용산구,서빙고동,체육시설,0.000719476002222409,0.000719476002222409,21,1.0
도보,용산구,서빙고동,체육용품,0.005143028477526223,0.0054482446455152034,45,1.0
도보,용산구,용문동,도서,0.0013916210890997655,0.0013916210890997655,1,1.0
도보,용산구,용문동,문화체험,0.0025868629744352765,0.0023845077020505966,28,3.142857142857143
도보,용산구,용문동,영상,0.0029852133289400024,0.0029852192316688077,8,1.5
도보,용산구,용문동,음악,0.011221520981381045,0.011221518051522938,3,3.0
도보,용산구,용문동,체육시설,0.0017746154673120413,0.0015322029985609213,25,1.52
도보,용산구,용문동,체육용품,0.0014458422982261856,0.0014458422982261856,10,1.0
도보,용산구,용산2가동,도서,0.0029909196766188815,0.0027215349417150543,68,2.6911764705882355
도보,용산구,용산2가동,문화체험,0.0010505946321181228,0.0008986058353546158,58,1.1379310344827587
도보,용산구,용산2가동,체육시설,0.009862157485049625,0.012377636738187994,26,1.7307692307692308
도보,용산구,원효로1동,도서,0.0026685640930959836,0.0015158805771749936,12,1.1666666666666667
도보,용산구,원효로1동,문화체험,0.0033095611008745,0.0031511494208555976,58,2.1551724137931036
도보,용산구,원효로1동,영상,0.0026877583941121784,0.0025129889393150375,52,1.9230769230769231
도보,용산구,원효로1동,음악,0.011221715705437169,0.011221718830778975,12,3.0
도보,용산구,원효로1동,체육시설,0.0048819998241533815,0.0036613478108986847,60,2.25
도보,용산구,원효로1동,체육용품,0.0014458422982261856,0.0014458422982261856,8,1.0
도보,용산구,원효로2동,도서,0.0013916210890997655,0.0013916210890997655,49,1.0
도보,용산구,원효로2동,문화체험,0.0014459897783080263,0.0013160746171209867,15,1.1333333333333333
도보,용산구,원효로2동,영상,0.003457485802682762,0.003457485802682762,23,1.0
도보,용산구,원효로2동,음악,0.011221823728719464,0.011221753493997498,23,3.0
도보,용산구,원효로2동,체육시설,0.0036861017844112454,0.002909350126661729,53,2.188679245283019
도보,용산구,원효로2동,체육용품,0.0014458422982261859,0.0014458422982261856,44,1.0
도보,용산구,이촌1동,도서,0.0062068511134794535,0.00623735604228926,8,1.0
도보,용산구,이촌1동,문화체험,0.008356307418893006,0.009866897326130452,64,1.796875
도보,용산구,이촌1동,체육시설,0.008574728532768092,0.00858723624653724,18,1.7222222222222223
도보,용산구,이촌2동,도서,0.003692468850455285,0.003692468850455285,6,1.0
도보,용산구,이촌2동,문화체험,0.001993202901030837,0.001993202901030837,1,1.0
도보,용산구,이촌2동,영상,0.003457485802682762,0.003457485802682762,2,1.0
도보,용산구,이촌2동,음악,0.011221495244726851,0.011221495244726851,2,3.0
도보,용산구,이촌2동,체육시설,0.002909350126661729,0.002909350126661729,24,1.0
도보,용산구,이촌2동,체육용품,0.0014458422982261856,0.0014458422982261856,10,1.0
도보,용산구,이태원1동,도서,0.0038129867918316757,0.00394573414154234,58,1.4482758620689655
도보,용산구,이태원1동,문화체험,0.002143359691823534,0.0017128320241735248,55,1.309090909090909
도보,용산구,이태원1동,체육시설,0.004882815226500999,0.004599159322890772,56,1.8214285714285714
도보,용산구,이태원1동,체육용품,0.000870002125680489,0.000870002125680489,32,1.0
도보,용산구,이태원2동,도서,0.0026447706621482796,0.002438806785682095,55,1.4
도보,용산구,이태원2동,문화체험,0.0022816067133708015,0.0023070385379997398,59,1.0847457627118644
도보,용산구,이태원2동,체육시설,0.0038474377051481083,0.0024143780988354437,63,1.3492063492063493
도보,용산구,청파동,도서,0.0012789628268238002,0.0013037560117256102,86,1.8837209302325582
도보,용산구,청파동,문화체험,0.0017939438338286863,0.0012990370565347641,90,2.077777777777778
도보,용산구,청파동,영상,0.0025129410814870917,0.0025129379044524095,13,2.0
도보,용산구,청파동,체육시설,0.0015905302895260448,0.0017090306432631882,38,1.368421052631579
도보,용산구,한강로동,도서,0.013426758999068703,0.012310500932890019,147,2.2993197278911564
도보,용산구,한강로동,문화체험,0.00767137967140993,0.008460720853410519,100,1.32
도보,용산구,한강로동,영상,0.006196222865672278,0.008460720853410519,83,1.036144578313253
도보,용산구,한강로동,음악,0.010311944414182633,0.011221812399255637,37,2.8378378378378377
도보,용산구,한강로동,체육시설,0.007101273984746436,0.009530676288120732,135,1.651851851851852
도보,용산구,한강로동,체육용품,0.004101008412183043,0.005405300538337288,85,1.0
도보,용산구,한남동,도서,0.005009693265538418,0.004304835215698867,133,1.1804511278195489
도보,용산구,한남동,문화체험,0.004756722239125579,0.006049207956606621,62,1.2580645161290323
도보,용산구,한남동,체육시설,0.004021109710340905,0.0038598671663584664,59,1.152542372881356
도보,용산구,한남동,체육용품,0.000870002125680489,0.000870002125680489,2,1.0
도보,용산구,효창동,도서,0.001414427815441265,0.0015158805771749936,18,1.0555555555555556
도보,용산구,효창동,문화체험,0.004719264653779666,0.005074030582134572,44,3.1136363636363638
도보,용산구,효창동,영상,0.002512937569815313,0.002512926483756175,10,2.0
도보,용산구,효창동,체육시설,0.002981155471910338,0.0027298464107647917,16,1.6875
도보,용산구,후암동,도서,0.0011336788745331355,0.0007744329747969563,64,2.03125
도보,용산구,후암동,문화체험,0.0012615155442447959,0.0009070569104378884,51,1.2352941176470589
도보,용산구,후암동,체육시설,0.0021820719439563587,0.0021820719439563587,2,1.0
도보,은평구,갈현1동,도서,0.0009213375416012076,0.000962180094901396,27,3.0
도보,은평구,갈현1동,문화체험,0.0006928102875573244,0.0005960854021493163,51,2.0980392156862746
도보,은평구,갈현1동,체육시설,0.002256869622623059,0.0022729281221795152,56,6.857142857142857
도보,은평구,갈현1동,체육용품,0.0004370472711488714,0.0003923050426989503,29,1.2413793103448276
도보,은평구,갈현2동,도서,0.000815333780594058,0.0009347179125507171,45,3.066666666666667
도보,은평구,갈현2동,문화체험,0.000656546382018645,0.0006451695014090025,60,2.0
도보,은평구,갈현2동,체육시설,0.0021945814715528637,0.002255649210680928,86,7.127906976744186
도보,은평구,갈현2동,체육용품,0.0006310029857100559,0.0005898709557262415,88,1.7840909090909092
도보,은평구,구산동,도서,0.00038025575636026584,0.0003802557563602659,24,1.0
도보,은평구,구산동,문화체험,0.0005573778867622146,0.0004207173665666719,87,1.5402298850574712
도보,은평구,구산동,체육시설,0.0015983945425919895,0.0013732702888931037,100,4.04
도보,은평구,구산동,체육용품,0.0008390036078904133,0.000722725354502138,73,1.356164383561644
도보,은평구,녹번동,도서,0.0008605817281071394,0.0008639202477989704,55,1.6727272727272726
도보,은평구,녹번동,문화체험,0.0019708679037865693,0.0020841673063771134,98,4.173469387755102
도보,은평구,녹번동,영상,0.0006622391967882089,0.0006597601535385387,48,1.0
도보,은평구,녹번동,체육시설,0.0016388506714529946,0.0017885004049587806,121,3.0165289256198347
도보,은평구,녹번동,체육용품,0.000858308797641399,0.0008500506541926629,46,2.1956521739130435
도보,은평구,대조동,도서,0.0007142483161086073,0.0006447781062318503,54,2.7222222222222223
도보,은평구,대조동,문화체험,0.0007700259414942184,0.0007274720563206669,76,2.0789473684210527
도보,은평구,대조동,영상,0.0006597601535385387,0.0006597601535385387,24,1.0
도보,은평구,대조동,체육시설,0.0028301063781864147,0.002642213366925034,85,7.776470588235294
도보,은평구,대조동,체육용품,0.0007346797207234104,0.0007409601723932632,79,2.1265822784810124
도보,은평구,불광1동,도서,0.0008084556437603927,0.000897578072482006,38,2.236842105263158
도보,은평구,불광1동,문화체험,0.0008488698083400088,0.0007814701019017473,83,1.6746987951807228
도보,은평구,불광1동,영상,0.0006597601535385387,0.0006597601535385387,20,1.0
도보,은평구,불광1동,체육시설,0.0020952886308983265,0.0021892139770781313,129,3.248062015503876
도보,은평구,불광1동,체육용품,0.0008001067174696338,0.0008082345616780779,82,1.1341463414634145
도보,은평구,불광2동,도서,0.0006097606731614213,0.00047339654170401753,95,1.6842105263157894
도보,은평구,불광2동,문화체험,0.0007981362857289115,0.0006215761589024849,96,1.8333333333333333
도보,은평구,불광2동,체육시설,0.0015826087080279161,0.0013899744459692695,111,3.8468468468468466
도보,은평구,불광2동,체육용품,0.0008796833281289479,0.0009639418971404236,22,1.1363636363636365
도보,은평구,수색동,도서,0.0021160327254219407,0.0021160327254219407,54,1.0
도보,은평구,수색동,문화체험,0.0017014671222879876,0.001783421362786143,5,1.4
도보,은평구,수색동,영상,0.0015339943955062789,0.0015339943955062789,1,1.0
도보,은평구,수색동,체육시설,0.004578125428513419,0.005063701158848426,28,1.2857142857142858
도보,은평구,수색동,체육용품,0.001017905753983423,0.001017905753983423,1,1.0
도보,은평구,신사1동,도서,0.0011207885621014586,0.0011399874349324775,44,3.7045454545454546
도보,은평구,신사1동,문화체험,0.0010661527359767454,0.0010743426752976922,58,3.689655172413793
도보,은평구,신사1동,음악,0.00043836102099738353,0.00043836102099738353,8,1.0
도보,은평구,신사1동,체육시설,0.001670384507039741,0.0014878443474415901,60,5.216666666666667
도보,은평구,신사1동,체육용품,0.0008383425561417452,0.0008121876323929715,62,2.661290322580645
도보,은평구,신사2동,도서,0.0010051628228603825,0.0010752069406860976,27,1.6296296296296295
도보,은평구,신사2동,문화체험,0.0008704995292919034,0.0007981215447902637,37,1.4324324324324325
도보,은평구,신사2동,음악,0.00043836102099738353,0.00043836102099738353,1,1.0
도보,은평구,신사2동,체육시설,0.0020735608250473142,0.00179334525347096,72,3.763888888888889
도보,은평구,신사2동,체육용품,0.0010866598683074912,0.001141946807156725,51,2.3333333333333335
도보,은평구,역촌동,도서,0.0007898999379870685,0.0007867004947569527,85,2.588235294117647
도보,은평구,역촌동,문화체험,0.0011216578981564603,0.0011278106842994304,111,4.009009009009009
도보,은평구,역촌동,영상,0.0006716595611369561,0.0006716595611369561,10,1.0
도보,은평구,역촌동,체육시설,0.0022144589374394844,0.0022097749192761676,110,7.890909090909091
도보,은평구,역촌동,체육용품,0.0008272322146092503,0.000815444597323171,101,3.485148514851485
도보,은평구,응암1동,도서,0.0011234971214386508,0.001113985711110554,79,2.7341772151898733
도보,은평구,응암1동,문화체험,0.0019589457754660097,0.002133172581270687,86,3.6744186046511627
도보,은평구,응암1동,영상,0.0006716595611369561,0.0006716595611369561,41,1.0
도보,은평구,응암1동,음악,0.00043836102099738353,0.00043836102099738353,22,1.0
도보,은평구,응암1동,체육시설,0.0026304576776302333,0.0026831502135263277,97,4.690721649484536
도보,은평구,응암1동,체육용품,0.0009421225443280303,0.0009644027776380186,44,2.227272727272727
도보,은평구,응암2동,도서,0.0010912800366677541,0.0011016826695992342,43,2.4186046511627906
도보,은평구,응암2동,문화체험,0.0009233352949257584,0.0009424080021940325,58,1.793103448275862
도보,은평구,응암2동,영상,0.0006716595611369561,0.0006716595611369561,3,1.0
도보,은평구,응암2동,음악,0.00043836102099738353,0.00043836102099738353,33,1.0
도보,은평구,응암2동,체육시설,0.002013142797184569,0.001897095158437525,55,3.5454545454545454
도보,은평구,응암2동,체육용품,0.0007152739367681333,0.0006611689053308438,21,1.4285714285714286
도보,은평구,응암3동,도서,0.0010069758834954617,0.0009502315664013218,76,3.4342105263157894
도보,은평구,응암3동,문화체험,0.0006627820908295124,0.0006563752027295625,76,1.8026315789473684
도보,은평구,응암3동,음악,0.00043836102099738353,0.00043836102099738353,24,1.0
도보,은평구,응암3동,체육시설,0.002134474558561236,0.0019071862304609,76,6.276315789473684
도보,은평구,응암3동,체육용품,0.0007064504762360221,0.0006765155411891013,74,2.391891891891892
도보,은평구,증산동,도서,0.0009086413723983941,0.0007898277353956441,15,1.0
도보,은평구,증산동,문화체험,0.0015249331035941136,0.0015416292602745696,71,1.8732394366197183
도보,은평구,증산동,체육시설,0.0027013445759743156,0.0027287680487290637,74,3.2972972972972974
도보,은평구,증산동,체육용품,0.0010299560427425639,0.0010439915390314941,32,1.625
도보,은평구,진관동,도서,0.0017907891803018601,0.001825007170914791,79,1.0
도보,은평구,진관동,문화체험,0.003938975747085761,0.004457752816045358,108,2.3333333333333335
도보,은평구,진관동,영상,0.0017940630586772103,0.0017940630586772103,81,1.0
도보,은평구,진관동,체육시설,0.009800965968635597,0.00417392103076863,226,2.6238938053097347
도보,은평구,진관동,체육용품,0.0017585578638289181,0.0014600031709049405,120,1.0
도보,종로구,가회동,도서,0.025892467755091565,0.029372290752688192,14,3.0714285714285716
도보,종로구,가회동,문화체험,0.02641359827898295,0.026028981353461357,52,5.615384615384615
도보,종로구,가회동,영상,0.005071364707772993,0.005095467889334487,5,1.8
도보,종로구,가회동,음악,0.0652774244966483,0.08059625952598004,13,20.692307692307693
도보,종로구,가회동,체육시설,0.008165668936951835,0.008222129357003664,44,2.340909090909091
도보,종로구,교남동,도서,0.0076646948983177515,0.0013031235076553088,18,1.4444444444444444
도보,종로구,교남동,문화체험,0.00409734785425035,0.003983660752197882,32,1.375
도보,종로구,교남동,영상,0.010956483289689779,0.01084988278599856,17,2.6470588235294117
도보,종로구,교남동,체육시설,0.0027116809636352863,0.002649898378717824,22,2.8636363636363638
